id	line	col	operator	original	replacement	pytest_rc	self_run_rc	status	seconds	last_output
63	268	36	int-const	0	1	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestWindowsQuoting::test_double_quoting_in_windows_command_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 15 passed in 0.28s
64	269	33	int-const	0	1	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_non_release_steps_are_ignored | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 30 passed in 0.27s
65	270	34	int-const	0	1	0	0	survived	2.9	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.61s
66	271	36	int-const	0	1	1	0	killed	1.6	FAILED tests/test_workflow_command_checks.py::TestCmakeBuildType::test_a_bare_cmake_with_every_flag_on_continuation_lines_is_seen | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 64 passed in 0.74s
67	272	32	int-const	0	1	1	0	killed	1.7	FAILED tests/test_workflow_command_checks.py::TestPytestPrerequisites::test_pytest_without_a_build_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 69 passed in 0.78s
68	273	38	int-const	0	1	1	0	killed	1.8	FAILED tests/test_workflow_command_checks.py::TestGatedJobsRunTheirPayload::test_self_probe_gated_payload_in_a_gated_job_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 90 passed in 0.80s
69	277	8	return-none	return not self.findings	return None	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_omitting_name_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 21 passed in 0.26s
70	277	15	not-removal	not 		1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.25s
71	282	24	str-const	"jobs"	""	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
72	292	24	str-const	"steps"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_name_input_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 20 passed in 0.24s
73	293	11	not-removal	not 		1	0	killed	1.3	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.41s
74	294	12	loop-jump	continue	break	0	0	survived	2.9	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.63s
75	307	13	compare	is	is not	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_without_append_body_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 0.26s
76	307	16	bool-const	True	False	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_with_append_body_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 23 passed in 0.25s
77	308	8	return-none	return True	return None	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_with_append_body_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 23 passed in 0.25s
78	308	15	bool-const	True	False	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_with_append_body_passes | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 23 passed in 0.26s
79	309	4	return-none	return isinstance(value, str) and value.strip().lower() == "true"	return None	0	0	survived	3.0	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.69s
80	309	34	boolop	and	or	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_body_without_append_body_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 22 passed in 0.30s
81	309	60	compare	==	!=	0	0	survived	3.0	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.64s
82	309	63	str-const	"true"	""	0	0	survived	3.0	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.70s
83	314	13	compare	is	is not	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.25s
84	314	16	bool-const	False	True	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
85	315	8	return-none	return True	return None	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
86	315	15	bool-const	True	False	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
87	316	4	return-none	return isinstance(value, str) and value.strip().lower() == "false"	return None	0	0	survived	2.9	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.59s
88	316	34	boolop	and	or	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.26s
89	316	60	compare	==	!=	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestReleasePublishing::test_prerelease_that_never_drafts_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 25 passed in 0.32s
90	316	63	str-const	"false"	""	0	0	survived	2.9	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.61s
91	337	23	str-const	"strategy"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.21s
92	338	7	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
93	340	26	str-const	"matrix"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.23s
94	341	7	not-removal	not 		1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
95	349	25	str-const	"include"	""	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_labels_from_matrix_include_are_resolved | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 4 passed in 0.22s
96	352	39	boolop	and	or	0	0	survived	2.8	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.55s
97	355	7	not-removal	not 		1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
98	358	4	return-none	return list(dict.fromkeys(values))	return None	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
99	375	25	str-const	"labels"	""	0	0	survived	3.0	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.70s
100	382	17	compare	is	is not	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
101	387	12	loop-jump	continue	break	0	0	survived	3.0	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.71s
102	388	28	str-const	"inner"	""	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.23s
103	389	28	str-const	"matrix."	""	0	0	survived	2.9	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.64s
104	390	51	str-const	"matrix."	""	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
105	391	22	compare	is	is not	1	0	killed	1.0	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.22s
106	397	4	return-none	return resolved, unresolved	return None	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
107	403	56	str-const	"runs-on"	""	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.23s
108	409	37	int-const	1	2	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_supported_labels_pass | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 3 passed in 0.24s
109	410	21	compare	in	not in	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
110	411	16	loop-jump	continue	break	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.25s
111	412	21	compare	in	not in	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestRunnerLabels::test_retired_macos_13_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed in 0.24s
112	451	25	compare	==	!=	1	0	killed	1.2	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.25s
113	451	28	str-const	"run"	""	1	0	killed	1.1	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_escaped_quotes_inside_payload_are_not_false_positives | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 10 passed in 0.25s
114	451	34	boolop	and	or	1	0	killed	2.4	FAILED tests/test_workflow_command_checks.py::TestRepositoryWorkflows::test_repository_workflows_pass | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 98 passed in 1.49s
115	452	27	str-const	"."	""	0	0	survived	3.3	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.81s
116	452	45	str-const	"run"	""	0	0	survived	3.4	........................................................................ [ 69%] | ...............................                                          [100%] | 103 passed in 1.85s
117	453	27	compare	in	not in	1	0	killed	1.5	FAILED tests/test_workflow_command_checks.py::TestInlinePythonPayloads::test_folded_scalar_leading_space_is_reported | !!!!!!!!!!!!!!!!!!!!!!!!!! stopping after 1 failures !!!!!!!!!!!!!!!!!!!!!!!!!!! | 1 failed, 8 passed in 0.31s
